PhraseId,SentenceId,Phrase,Sentiment,Tokens,Sentiment_Words
46524,2263,The performances of the four main actresses bring their characters to life .,3,"['performances', 'four', 'main', 'actresses', 'bring', 'characters', 'life']","['performances', 'four', 'main', 'actresses', 'bring', 'characters', 'life']"
45351,2205,"A charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface .",3,"['charming', 'banterfilled', 'comedy', 'one', 'airy', 'cinematic', 'bon', 'bons', 'whose', 'aims', 'extension', 'accomplishments', 'seem', 'deceptively', 'slight', 'surface']","['charming', 'comedy', 'one', 'airy', 'cinematic', 'whose', 'aims', 'extension', 'accomplishments', 'seem', 'deceptively', 'slight', 'surface']"
109329,5790,Reveals how important our special talents can be when put in service of of others .,3,"['reveals', 'important', 'special', 'talents', 'put', 'service', 'others']","['reveals', 'important', 'special', 'talents', 'put', 'service', 'others']"
62574,3165,"In Auteil 's less dramatic but equally incisive performance , he 's a charismatic charmer likely to seduce and conquer .",3,"['auteil', 'less', 'dramatic', 'equally', 'incisive', 'performance', 'charismatic', 'charmer', 'likely', 'seduce', 'conquer']","['less', 'dramatic', 'equally', 'incisive', 'performance', 'charismatic', 'charmer', 'likely', 'seduce', 'conquer']"
41416,1991,"What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?",3,"['like', 'movie', 'children', 'song', 'includes', 'line', 'stepdad', 'mean', 'adjusting']","['like', 'movie', 'children', 'song', 'includes', 'line', 'mean', 'adjusting']"
24943,1137,"Continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means .",3,"['continually', 'challenges', 'perceptions', 'guilt', 'innocence', 'good', 'guys', 'bad', 'asks', 'us', 'whether', 'noble', 'end', 'justify', 'evil', 'means']","['continually', 'challenges', 'perceptions', 'guilt', 'innocence', 'good', 'guys', 'bad', 'asks', 'us', 'whether', 'noble', 'end', 'justify', 'evil', 'means']"
71457,3645,`` Brown Sugar '' admirably aspires to be more than another `` Best Man '' clone by weaving a theme throughout this funny film .,3,"['brown', 'sugar', 'admirably', 'aspires', 'another', 'best', 'man', 'clone', 'weaving', 'theme', 'throughout', 'funny', 'film']","['brown', 'sugar', 'admirably', 'aspires', 'another', 'best', 'man', 'clone', 'weaving', 'theme', 'throughout', 'funny', 'film']"
135374,7311,"Just as the recent Argentine film Son of the Bride reminded us that a feel-good movie can still show real heart , Time of Favor presents us with an action movie that actually has a brain .",3,"['recent', 'argentine', 'film', 'son', 'bride', 'reminded', 'us', 'feelgood', 'movie', 'still', 'show', 'real', 'heart', 'time', 'favor', 'presents', 'us', 'action', 'movie', 'actually', 'brain']","['recent', 'film', 'son', 'bride', 'reminded', 'us', 'movie', 'still', 'show', 'real', 'heart', 'time', 'favor', 'presents', 'us', 'action', 'movie', 'actually', 'brain']"
133333,7195,Smaller numbered kidlets will enjoy .,3,"['smaller', 'numbered', 'kidlets', 'enjoy']","['smaller', 'numbered', 'enjoy']"
48516,2371,"Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement .",3,"['cineasts', 'revel', 'visual', 'injokes', 'film', 'verbal', 'pokes', 'everything', 'likes', 'miramax', 'chief', 'harvey', 'weinstein', 'bluff', 'personal', 'style', 'stylistic', 'rigors', 'denmark', 'dogma', 'movement']","['revel', 'visual', 'film', 'verbal', 'pokes', 'everything', 'likes', 'chief', 'bluff', 'personal', 'style', 'stylistic', 'rigors', 'dogma', 'movement']"
120514,6444,"By turns fanciful , grisly and engagingly quixotic .",3,"['turns', 'fanciful', 'grisly', 'engagingly', 'quixotic']","['turns', 'fanciful', 'grisly', 'engagingly', 'quixotic']"
65398,3312,Handsome and sophisticated approach to the workplace romantic comedy .,3,"['handsome', 'sophisticated', 'approach', 'workplace', 'romantic', 'comedy']","['handsome', 'sophisticated', 'approach', 'workplace', 'romantic', 'comedy']"
102315,5385,Sparse but oddly compelling .,3,"['sparse', 'oddly', 'compelling']","['sparse', 'oddly', 'compelling']"
107055,5655,` Alice 's adventure through the looking glass and into zombie-land ' is filled with strange and wonderful creatures .,3,"['alice', 'adventure', 'looking', 'glass', 'zombieland', 'filled', 'strange', 'wonderful', 'creatures']","['adventure', 'looking', 'glass', 'filled', 'strange', 'wonderful', 'creatures']"
75119,3852,It treats Ana 's journey with honesty that is tragically rare in the depiction of young women in film .,3,"['treats', 'ana', 'journey', 'honesty', 'tragically', 'rare', 'depiction', 'young', 'women', 'film']","['treats', 'journey', 'honesty', 'tragically', 'rare', 'depiction', 'young', 'women', 'film']"
45676,2220,"Witty , vibrant , and intelligent .",3,"['witty', 'vibrant', 'intelligent']","['witty', 'vibrant', 'intelligent']"
145459,7905,Bring tissues .,3,"['bring', 'tissues']","['bring', 'tissues']"
10932,467,"Despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .",3,"['despite', 'lavish', 'formalism', 'intellectual', 'austerity', 'film', 'manages', 'keep', 'edge', 'seat', 'shapeshifting', 'perils', 'political', 'intrigue', 'brushes', 'calamity']","['despite', 'lavish', 'formalism', 'intellectual', 'austerity', 'film', 'manages', 'keep', 'edge', 'seat', 'perils', 'political', 'intrigue', 'brushes', 'calamity']"
96600,5046,"Director Paul Cox 's unorthodox , abstract approach to visualizing Nijinsky 's diaries is both stimulating and demanding .",3,"['director', 'paul', 'cox', 'unorthodox', 'abstract', 'approach', 'visualizing', 'nijinsky', 'diaries', 'stimulating', 'demanding']","['director', 'unorthodox', 'abstract', 'approach', 'visualizing', 'diaries', 'stimulating', 'demanding']"
20707,924,"A pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",3,"['pointed', 'often', 'tender', 'examination', 'pros', 'cons', 'unconditional', 'love', 'familial', 'duties']","['pointed', 'often', 'tender', 'examination', 'pros', 'cons', 'unconditional', 'love', 'familial', 'duties']"
85941,4447,"It 's hard to quibble with a flick boasting this many genuine cackles , but Notorious C.H.O. still feels like a promising work-in-progress .",3,"['hard', 'quibble', 'flick', 'boasting', 'many', 'genuine', 'cackles', 'notorious', 'cho', 'still', 'feels', 'like', 'promising', 'workinprogress']","['hard', 'quibble', 'flick', 'boasting', 'many', 'genuine', 'cackles', 'notorious', 'still', 'feels', 'like', 'promising']"
124417,6684,"For those who like quirky , slightly strange French films , this is a must !",3,"['like', 'quirky', 'slightly', 'strange', 'french', 'films', 'must']","['like', 'quirky', 'slightly', 'strange', 'films', 'must']"
29426,1364,"The sight of the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts floating in their cabins .",3,"['sight', 'spaceship', 'launching', 'pad', 'duly', 'impressive', 'imax', 'dimensions', 'shots', 'astronauts', 'floating', 'cabins']","['sight', 'spaceship', 'launching', 'pad', 'duly', 'impressive', 'dimensions', 'shots', 'astronauts', 'floating', 'cabins']"
55620,2778,"It 's at once laughable and compulsively watchable , in its committed dumbness .",3,"['laughable', 'compulsively', 'watchable', 'committed', 'dumbness']","['laughable', 'compulsively', 'committed', 'dumbness']"
104462,5513,"` If you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '",3,"['mood', 'intelligent', 'weepy', 'easily', 'worm', 'way', 'heart']","['mood', 'intelligent', 'weepy', 'easily', 'worm', 'way', 'heart']"
69881,3554,"On its own staggeringly unoriginal terms , this gender-bending comedy is generally quite funny .",3,"['staggeringly', 'unoriginal', 'terms', 'genderbending', 'comedy', 'generally', 'quite', 'funny']","['staggeringly', 'unoriginal', 'terms', 'comedy', 'generally', 'quite', 'funny']"
57900,2919,"A sharp , amusing study of the cult of celebrity .",3,"['sharp', 'amusing', 'study', 'cult', 'celebrity']","['sharp', 'amusing', 'study', 'cult', 'celebrity']"
139664,7577,What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .,3,"['saves', 'deeply', 'affecting', 'film', 'merely', 'collection', 'wrenching', 'cases', 'corcuera', 'attention', 'detail']","['saves', 'deeply', 'affecting', 'film', 'merely', 'collection', 'wrenching', 'cases', 'attention', 'detail']"
138197,7479,"It 's a visual delight and a decent popcorn adventure , as long as you do n't try to look too deep into the story",3,"['visual', 'delight', 'decent', 'popcorn', 'adventure', 'long', 'nt', 'try', 'look', 'deep', 'story']","['visual', 'delight', 'decent', 'popcorn', 'adventure', 'long', 'try', 'look', 'deep', 'story']"
131443,7082,"A mostly believable , refreshingly low-key and quietly inspirational little sports drama .",3,"['mostly', 'believable', 'refreshingly', 'lowkey', 'quietly', 'inspirational', 'little', 'sports', 'drama']","['mostly', 'believable', 'refreshingly', 'quietly', 'inspirational', 'little', 'sports', 'drama']"
85691,4432,"works , it 's thanks to Huston 's revelatory performance .",3,"['works', 'thanks', 'huston', 'revelatory', 'performance']","['works', 'thanks', 'revelatory', 'performance']"
36334,1717,I like it .,3,['like'],['like']
123437,6627,"Drug abuse , infidelity and death are n't usually comedy fare , but Turpin 's film allows us to chuckle through the angst .",3,"['drug', 'abuse', 'infidelity', 'death', 'nt', 'usually', 'comedy', 'fare', 'turpin', 'film', 'allows', 'us', 'chuckle', 'angst']","['drug', 'abuse', 'infidelity', 'death', 'usually', 'comedy', 'fare', 'film', 'allows', 'us', 'chuckle', 'angst']"
98559,5166,"Whether or not you buy Mr. Broomfield 's findings , the film acquires an undeniable entertainment value as the slight , pale Mr. Broomfield continues to force himself on people and into situations that would make lesser men run for cover .",3,"['whether', 'buy', 'mr', 'broomfield', 'findings', 'film', 'acquires', 'undeniable', 'entertainment', 'value', 'slight', 'pale', 'mr', 'broomfield', 'continues', 'force', 'people', 'situations', 'would', 'make', 'lesser', 'men', 'run', 'cover']","['whether', 'buy', 'findings', 'film', 'acquires', 'undeniable', 'entertainment', 'value', 'slight', 'pale', 'continues', 'force', 'people', 'situations', 'would', 'make', 'lesser', 'men', 'run', 'cover']"
82442,4257,"Presents a side of contemporary Chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .",3,"['presents', 'side', 'contemporary', 'chinese', 'life', 'many', 'outsiders', 'surprised', 'know', 'exists', 'artistry', 'also', 'smacks', 'revelation']","['presents', 'side', 'contemporary', 'life', 'many', 'outsiders', 'surprised', 'know', 'exists', 'artistry', 'also', 'smacks', 'revelation']"
107293,5670,"Nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .",3,"['nicks', 'sustains', 'level', 'exaggerated', 'stylized', 'humor', 'throughout', 'taking', 'expectations', 'twisting', 'bit']","['nicks', 'sustains', 'level', 'exaggerated', 'stylized', 'humor', 'throughout', 'taking', 'expectations', 'twisting', 'bit']"
39741,1898,In the end there is one word that best describes this film : honest .,3,"['end', 'one', 'word', 'best', 'describes', 'film', 'honest']","['end', 'one', 'word', 'best', 'describes', 'film', 'honest']"
141766,7691,"The more you think about the movie , the more you will probably like it .",3,"['think', 'movie', 'probably', 'like']","['think', 'movie', 'probably', 'like']"
101948,5366,"Elaborate special effects take centre screen , so that the human story is pushed to one side .",3,"['elaborate', 'special', 'effects', 'take', 'centre', 'screen', 'human', 'story', 'pushed', 'one', 'side']","['elaborate', 'special', 'effects', 'take', 'centre', 'screen', 'human', 'story', 'pushed', 'one', 'side']"
1569,59,"Claude Chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",3,"['claude', 'chabrol', 'camera', 'way', 'gently', 'swaying', 'back', 'forth', 'cradles', 'characters', 'veiling', 'tension', 'beneath', 'otherwise', 'tender', 'movements']","['camera', 'way', 'gently', 'swaying', 'back', 'forth', 'cradles', 'characters', 'veiling', 'tension', 'beneath', 'otherwise', 'tender', 'movements']"
102636,5406,"This is a visually stunning rumination on love , memory , history and the war between art and commerce .",3,"['visually', 'stunning', 'rumination', 'love', 'memory', 'history', 'war', 'art', 'commerce']","['visually', 'stunning', 'rumination', 'love', 'memory', 'history', 'war', 'art', 'commerce']"
145694,7920,"The stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble .",3,"['stars', 'may', 'college', 'kids', 'subject', 'matter', 'adult', 'get', 'temptations', 'flesh', 'unleashed', 'slightly', 'crazed', 'overtly', 'determined', 'young', 'woman', 'onenight', 'swim', 'turns', 'ocean', 'trouble']","['stars', 'may', 'college', 'kids', 'subject', 'matter', 'adult', 'get', 'temptations', 'flesh', 'unleashed', 'slightly', 'crazed', 'overtly', 'determined', 'young', 'woman', 'swim', 'turns', 'ocean', 'trouble']"
56876,2861,Any movie that makes hard work seem heroic deserves a look .,3,"['movie', 'makes', 'hard', 'work', 'seem', 'heroic', 'deserves', 'look']","['movie', 'makes', 'hard', 'work', 'seem', 'heroic', 'deserves', 'look']"
